"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
NA,-2.6819986,-0.4225351,NA,-0.5475537,NA,-0.884871,-0.6497811,-1.633777,NA,-0.5234078,-0.7218857,-0.9913166,-0.17264,0.4786261,-0.5506083,-1.0601619,-1.4129939
-0.4792871,-0.7026017,-0.5237514,-0.5340817,-1.3339064,-0.2675768,-0.2443278,0.3078293,-0.1596213,-1.3968896,0.5494651,0.0774436,-0.4329587,0.8071901,-0.2551803,-2.4927118,-2.5157466,-0.975757
0.026187,-1.1854895,-0.8324615,-0.9067626,0.4333945,-0.9299162,-1.0877369,-0.1540596,0.2048001,-0.213515,-1.4691163,-0.4447817,NA,0.8612934,1.6348972,-1.4032694,-0.3024199,0.9179437
NA,1.4821636,0.633168,1.5521318,0.403859,0.9854644,2.2825428,2.1231375,1.3061687,-1.283445,-0.9192164,-1.3301733,0.0624423,-1.1257157,-1.1061598,-1.3331313,-1.6625771,-0.4585532
-0.0053407,-1.5091552,-1.1368551,-0.7522529,-0.1521243,0.7656542,-0.7050315,-0.5499153,0.6315908,-1.407844,0.8809331,0.1513782,1.6135706,0.0324195,0.1851865,NA,0.6698063,0.12056
NA,1.186648,0.0347932,0.420489,0.2825956,NA,0.7896655,0.077126,0.0798436,-0.054579,-1.1488603,0.5667849,1.0431761,-2.1430224,-0.3660128,-0.3916556,-0.4062431,-0.245544
-0.4601586,0.1424905,-0.3740063,1.3311555,-1.1802699,0.8550632,-0.5297118,0.3417861,0.6970577,2.548439,0.6329491,0.9357513,0.8500132,1.2507499,-0.7179003,1.5737165,1.503637,1.5073281
NA,1.8971403,1.1372414,NA,0.7795162,NA,1.2613628,1.8709955,1.9026638,-0.2619935,1.3211611,1.9567024,NA,0.7807656,-0.0026437,NA,1.4455099,-0.0097321
NA,0.5619295,1.5184471,2.2638162,1.6493651,0.0176221,1.6085344,2.2342357,3.2133045,NA,0.6857556,0.6135036,0.9158793,0.9975392,0.8175901,NA,0.8443621,0.8336374
0.6896842,0.2132211,0.250609,NA,0.7242369,0.9197734,-0.1296099,0.9811566,0.2688295,-1.1097865,-0.5130151,0.2456983,0.2531174,0.1328597,0.6761076,1.4084698,0.1263635,0.059376
0.5727036,0.906004,0.4592408,1.4826917,-0.1327488,NA,1.0274433,1.4696912,1.387893,0.444364,0.9976005,0.5310895,-0.1889711,-0.4498923,0.7499548,0.4107153,0.9814863,0.544464
0.2433046,0.6343801,-0.6285766,NA,0.8547339,NA,1.2863629,0.3943826,-0.4809549,0.6506844,0.0695956,-1.0179729,-0.3837371,0.9221547,0.3101434,-1.3698498,-0.2117508,0.459354
-0.7476308,0.348119,-0.783038,-0.3265159,-1.0514172,NA,-0.2184285,0.2048598,-1.0844362,NA,-0.1785165,2.5089957,0.9519531,0.9570079,1.7864745,-0.3161629,0.3396791,-1.1644148
-0.3750477,0.4843968,-0.0059566,1.039187,-0.7769104,-0.1131087,-0.5039919,-2.0010039,-0.1519731,-1.030863,-1.0276197,-0.4965693,-1.3280811,0.0852691,0.7289662,-0.318003,1.0997198,-0.9696471
NA,1.0203148,-1.368591,NA,-0.1507002,NA,-1.0886723,-0.1544372,-0.8307805,0.5087868,0.0335686,-1.7105379,-0.9203772,-0.9321555,-2.7384674,NA,-0.894571,-1.865361
-0.7660307,-0.3050691,-0.0813386,-1.367558,-2.6606129,-1.0795405,-0.471661,-0.2023232,-0.5992243,-0.8626866,0.297329,0.1342323,-1.0684928,-0.0788898,-2.0652998,-0.2747669,-0.7324342,-0.4271881
-1.1343017,-0.9574521,-0.271945,0.3948158,-0.7319277,-2.0695922,-0.8647071,-0.9702906,0.2124726,-1.3766873,-1.1881159,-0.6185926,-2.3599027,-1.569437,-0.5370743,-0.6032281,-0.2221608,-1.3234124
0.6346423,-0.0059441,0.7434699,0.8382754,-0.8939107,-0.767446,0.0699267,0.1250553,0.3065531,1.405288,-0.6961857,0.0797965,1.25107,1.5968155,1.0518711,0.4266339,0.0746848,0.6857345
-0.731398,-0.8355615,0.58608,0.1460627,0.3898183,1.0581456,0.4809492,0.7389315,-0.7534345,0.405352,-0.1151147,0.733329,NA,0.5081834,-0.0532202,-0.0247152,0.6251753,0.5381214
0.0995449,-0.7023599,0.5205783,-0.2035673,0.9963805,-1.3857594,-0.2530741,0.7909782,-0.7723168,NA,-0.6766306,0.3595273,-0.7335212,-0.4520389,-0.6018628,NA,-0.3509734,-1.3674362
-1.2136874,-0.9619658,-0.7134536,NA,-1.4193099,-2.0979477,-1.0117534,-1.1796773,-0.5018604,0.5331553,1.2971455,-0.7012738,0.1860673,-0.5872391,0.6127428,-1.2001931,-1.0495293,-2.1213087
NA,0.5129754,-1.7102935,-0.0185048,0.0982986,-0.7944513,0.728899,-1.6232803,-1.4757229,-1.0638074,-1.5011802,-0.2478741,-2.0077668,0.0103717,0.0324216,-0.6975414,-0.2090848,-1.2340727
-0.472814,1.3990848,1.402212,-0.5213806,0.7366248,-1.0161069,1.0896527,0.5586451,0.8001194,-2.0046858,-1.3125536,-0.5109786,-0.0295708,-1.594741,-2.4644817,-0.6060102,-0.4451657,-1.3069491
-1.3585614,0.3875568,-0.9533619,-0.2681051,-0.1237596,0.206079,-1.0012692,-0.0963806,-0.3054237,1.2855115,-0.4759023,1.4005721,-0.3517662,0.2489119,1.7370782,NA,0.8451014,-0.5443215
1.4945552,2.7976244,2.8139914,NA,1.8247655,NA,1.0478659,2.8096255,3.5898334,NA,1.1173181,-0.0459003,1.2937922,0.0613434,0.5849242,0.7636897,1.2155346,1.0917302
0.4467836,1.0398903,-0.0792812,1.2894956,-1.0569254,-0.0736583,1.1868902,0.1007845,0.2422281,-0.4225553,-0.878698,-0.3322609,-0.6913074,-0.9610428,-1.3727909,-1.0621499,-1.2430984,0.1219081
NA,-0.8524594,-1.606884,NA,-1.6791388,-0.6620316,-1.8100108,-0.5517121,-0.912658,-1.5495344,-0.6107406,1.1886877,NA,0.5472372,-0.0709138,0.8344546,-0.1953515,-1.2008905
-1.0853435,0.1961482,-0.0647287,0.8409229,0.4311778,-0.4888047,-1.4703782,-0.7883453,-0.397443,0.294644,-0.2869044,-0.5904078,0.2878272,0.2530716,0.5483301,0.6563031,-1.0201888,-0.5272746
0.3760632,-0.4258098,-0.167677,-0.7588929,0.4224764,NA,1.4621054,0.6368548,-0.6589479,NA,0.683708,-0.227891,-0.6613059,-1.2693292,0.8491322,0.7035391,-0.3999518,1.0663042
NA,0.6991334,-0.5323638,0.1876489,-0.150938,-2.1301512,-2.1242265,-0.8269116,-1.533604,-0.0996902,-0.4841975,-1.0409739,0.0670313,0.4591512,-0.3621975,1.2716554,0.046643,-0.2408587
-0.7500315,0.265811,-1.1829889,-0.0874378,-1.2256867,-0.0074761,-0.3064418,-0.0782549,-1.4449234,0.6244079,-0.7636724,-0.3084898,2.1157455,0.0260468,0.3297069,-1.642649,-0.4835029,0.7935913
-1.4207895,-0.807289,-0.7860277,-0.9269944,-1.3152753,0.1500721,-0.2242444,-2.0501757,-1.6924984,-0.1659908,-1.1571838,-1.167691,-0.3562163,-1.4097918,-0.8040905,-1.0051275,-0.5639453,-0.5954896
-0.2918321,-0.3165234,1.0036173,-0.1670073,-0.4435067,0.7283293,1.3103825,-0.900488,0.8046249,1.1508593,0.5351776,0.0443921,NA,1.0694036,0.9160517,NA,1.5070454,1.8669716
1.2599246,-0.1684208,1.1143525,-1.002374,-1.0628226,NA,1.1335739,2.0024452,1.4716899,-0.4857121,0.2449156,-0.3041827,-0.5749388,-1.0488413,0.5131476,0.958904,-0.0206224,0.3769062
1.7909862,0.560574,0.7668915,-0.2915834,0.4689685,0.4548344,1.2939658,-0.1717284,1.1789289,NA,1.6158807,0.9276701,NA,0.5016963,2.413817,1.6898012,2.6294987,-0.7210666
0.1578991,0.1829253,0.0245707,0.6033904,2.2200563,-0.5711988,0.8428589,-1.1094104,-0.597276,-0.9082224,-0.7363705,1.7492263,NA,-0.8772864,-0.1418451,-0.2774337,-1.5852777,-1.0353258
0.1620363,-0.9211238,0.0586526,-0.0540405,0.2771314,-0.817464,-0.4698042,-0.2876456,0.2695415,2.1129925,0.8144553,2.4487289,-0.213193,0.2521408,1.5061576,1.6532246,2.5301835,0.7815118
-0.272857,1.2149425,0.4757335,-0.4671974,-1.0382104,0.9309423,-0.5005283,-1.1862525,-0.593484,1.3214747,0.8850076,0.3228065,0.3477993,-0.0644588,0.6487184,0.2097722,0.2448531,1.1103763
-0.5178401,-1.756646,1.0794868,0.4111576,0.0648033,0.5289651,0.5870847,-0.2316947,-1.0285769,NA,0.9864153,0.3964329,0.7484103,0.9040146,-0.6527034,-0.340059,-0.216977,1.5765412
NA,0.5951825,0.1396894,-0.3004931,-1.430551,0.912411,0.547008,0.0556462,0.4201528,-0.7583336,-1.4613651,-0.7484938,NA,-0.6679932,-1.4502872,-0.2586875,-0.9861913,-1.0110123
0.1492276,-0.9733384,-0.2147091,-0.0912589,-0.3644792,NA,1.0377483,-1.2482581,0.6091578,0.6147351,0.2682868,0.152817,-1.2779855,0.3882732,-0.4095219,-0.345293,0.6471897,0.1521624
NA,-0.6494985,-1.6306893,-0.1723717,-1.3399825,-0.1027683,-0.5241026,0.4170987,-0.4813072,-2.1764278,-1.0898619,-0.4344025,-1.8645115,-0.9658104,-0.4392748,-0.8688084,-1.3350761,-1.5393639
1.1674506,1.4062646,0.1392006,2.7245614,1.7174285,1.1092824,4.0751013,1.9794973,0.7727915,-1.0807526,-0.2706199,-0.629712,-0.7405215,-0.7431439,0.3790615,-1.1600654,-0.205296,-0.7605847
0.1297189,0.4381077,-0.1242525,-0.3852028,0.4284884,-1.3939705,-0.1553855,0.3103822,0.1797506,1.0656807,2.4272616,0.2249754,1.0041152,-0.2553555,2.2286988,1.1576502,1.8886394,0.7693897
0.3850679,0.5507443,-1.0642982,0.815927,-0.2434467,-0.1092934,-0.8209917,1.6849495,0.2561729,2.3413182,0.4689649,0.5519477,NA,0.5827968,0.8637792,NA,0.7571731,1.2050707
-0.294161,0.1460653,-0.9592099,0.1006295,-0.5706255,0.8108164,0.4548103,-0.0553701,-0.9759259,0.4623092,-0.3143218,-1.0324668,NA,0.8074755,-0.1728874,-0.2609316,0.9770235,-0.2416138
0.2440416,-1.538086,-0.7273162,-1.5766601,-0.2706917,-0.7039325,-1.194065,-1.3206083,-0.6906642,-0.2823376,-0.8477237,-0.6713107,0.1508527,0.2700591,-1.5946549,-0.5563009,-1.7548057,0.9699723
1.0339761,1.2119022,0.5656355,0.9421903,0.8182948,1.4288395,0.7176005,0.1719305,0.3166254,-0.1797351,0.006246,-0.7834537,-0.4671156,-0.734156,-1.3214496,-1.1588527,-0.6581751,-0.9119933
NA,1.0030441,-0.022637,0.4983854,0.4650298,NA,1.3311726,-0.2806173,0.5905756,1.1996758,-0.3413958,0.8066127,0.5655172,-0.6078018,2.0023594,-0.3287439,1.6511229,-0.3710944
-0.0867854,0.2480395,-1.2976751,-1.0821693,-1.6564528,-0.6457901,-0.4482555,0.0283499,-0.6986793,1.4140269,0.8790851,-0.3432868,0.3003785,-0.8174965,-0.2228248,-0.4238982,0.2860889,-0.0580576
0.8893383,-0.6378056,0.0424556,-0.904729,-0.0743105,-0.2371452,-1.1707035,0.7041116,0.4539045,0.8351074,1.7113431,0.1174122,1.4221196,0.4636564,2.1126822,0.7367559,0.7151691,1.3441179
-0.5297888,-1.4071649,-0.5574262,-0.6082337,-0.378372,-0.016982,0.3809796,-0.1717273,0.9464515,NA,0.5406722,-0.3707398,0.1099205,0.1114361,1.050491,1.7778403,-0.7465813,0.5852087
-0.7741229,0.1681484,-1.6423367,0.7171322,-0.2732259,0.701867,-0.2082883,0.301063,-1.1376437,-0.7748503,0.242863,-0.6453397,0.6483571,-0.4719716,-0.5726356,-1.2911993,-0.461482,-0.2500549
1.1866945,-0.1762641,-0.0615113,NA,0.7336181,-0.0273791,-0.1154764,-0.8982158,0.5407807,-0.3690863,-0.500664,-1.4069597,-0.0552796,-1.4546086,0.0631813,-1.0243838,-0.3087824,0.2524143
-0.4986385,-0.3968858,2.6227077,0.114544,-0.1509151,0.8426161,-0.2253463,-1.6960613,-1.1880001,1.0213101,0.4536218,-0.2277635,0.8516013,-0.3515591,0.3132132,1.1140326,-0.0558176,2.5906937
0.7229657,-0.2827183,-0.5073076,-0.4505764,-1.0626057,0.1870426,-1.4064757,-0.5423017,-0.8461946,-1.3669689,0.8120644,-1.0701458,-1.835792,0.0523797,-0.7056011,-0.5742066,-0.5406351,0.5233897
0.4310082,-1.0297004,-0.1516243,NA,0.7927052,-0.6622988,0.357173,-1.2955274,-2.4220859,-0.705276,-2.0385396,0.6778336,0.1427341,-1.456632,-0.8743456,-1.708147,-0.0326408,-0.5615412
NA,1.8916149,0.1404249,NA,0.5946421,0.2606126,1.8474069,0.2170808,0.0820033,0.5615108,0.3070476,1.2355272,-0.6586358,0.4897882,0.6944125,NA,1.277515,0.9614333
0.1761491,-0.9141615,-1.0764465,-1.2034851,-0.3220015,0.4634442,-1.1320444,-0.8979895,-0.9241582,0.4177641,-1.2457175,-0.3226825,-0.9436787,-1.4876502,-0.0481491,-0.2294116,-1.2072873,-0.1601592
-1.4493986,-1.730347,-1.0005684,-0.7836756,-1.1387376,-1.6816202,-1.0303229,-0.3913009,0.3382331,-1.8648666,-1.4975522,-1.6151265,-0.911138,-1.2563623,0.6063233,-1.947012,-0.9387495,-0.1109236
0.2657959,-0.562839,-0.6311377,0.3915792,-0.4247116,-1.1373901,-1.2386733,0.0532045,-0.7576294,0.901916,-1.0862155,0.7238906,-0.8044967,0.1610807,1.3786664,0.9774141,0.5465178,1.3982353
-1.1088306,-2.0677335,-1.3919715,-1.6176675,-1.3438953,-1.3779535,-2.115559,-1.685581,-2.3385598,NA,0.6857903,0.7869576,NA,0.6211683,-0.8083502,-0.1480355,-1.1371421,0.8161374
0.5785928,0.4255685,0.1574935,-0.4194491,-0.3794382,0.0069093,-0.2579454,1.4095172,1.1967376,-1.6776064,0.7724439,0.1991896,-0.4856971,-0.0758323,-0.6299656,NA,0.609549,1.2528764
-0.3951119,-1.7328494,-0.0524583,0.045966,-1.1826417,-0.8124751,0.3360849,0.0220575,-0.3937667,0.8811505,-2.1551263,0.3173258,1.3466086,0.1958766,-0.1416655,-1.046498,0.169402,-0.9450651
-1.6209412,0.4121425,-1.007017,-0.5557337,-0.096037,0.0460342,-0.7952861,-0.4186855,-0.6167067,-0.2865333,-0.5822629,-0.2413473,2.1414601,-1.3207125,-2.0805532,-0.5468474,0.6328703,-0.8518109
-0.2676526,0.3966433,0.0718646,-0.2610998,-1.4844894,-0.1873318,-0.1284951,0.7496474,0.5352229,0.1228389,-0.5063339,0.5996427,1.7056958,0.9658869,-0.1699837,0.2271076,2.1677249,2.0164744
1.6181802,0.4137458,0.0631384,NA,0.9312077,1.1156301,1.3345655,1.7006975,1.3457503,1.3973777,-0.1599722,2.1121479,-0.5533859,0.3840308,1.2822898,1.2010937,0.3586371,2.1306499
1.6702598,-0.3884129,-0.2274236,-1.2242151,-0.1612775,-0.3749117,0.3420664,1.0824893,-1.5912433,1.2747246,-0.8281283,-0.1676994,-0.230384,-1.3596954,1.5864087,-0.4103464,-1.1399462,-0.348425
1.5298254,1.4155816,0.4021928,-0.3395863,0.2242689,1.751758,1.84644,0.9939387,-0.1525199,-1.4881936,-0.3767193,-0.8391552,-0.4644013,-1.1411708,-1.0121358,-1.6823131,-0.4619387,-0.4949378
-0.8015088,-1.1680848,-0.3342072,-0.9037925,-0.6210674,-2.762255,-1.1059131,-1.5220283,-1.0965678,-0.052051,-0.6748665,0.2842912,-0.3040347,2.3991811,-0.3384036,0.5170989,0.5752768,1.099911
-1.1731425,-0.978106,-2.3550289,0.0459165,-0.7161304,-1.4814395,-0.1414559,-1.2891006,0.765848,-2.069672,2.5049617,-0.8589074,-0.489205,0.2035593,-2.3193804,-0.261242,-0.6287226,-0.1641268
1.8548972,0.1868047,-0.6809,NA,1.3712804,-0.6629686,-1.7862527,-1.0584255,-0.2226069,-0.3977835,0.6485576,0.3502747,-0.204199,-1.0679942,-0.9698377,-1.3114299,-0.5302398,-0.7426372
NA,1.6317849,1.4395335,NA,0.8889279,1.5011113,2.1300775,0.7208238,0.9109873,0.8494028,0.1907922,1.4726362,-0.2805047,0.1355357,-1.1342683,-0.2439967,0.4826016,1.6875899
-0.1096918,0.3097938,-1.084757,-0.540489,-0.4446835,0.3229622,-0.7696295,0.5585744,-0.7734495,0.6111007,1.2061922,0.4994569,0.9701733,0.3222194,0.8636342,1.6604338,2.255269,1.5692222
NA,0.6170264,1.0040711,0.1292533,0.1036291,NA,0.6537589,0.0200401,1.4006539,-0.6241193,0.0247479,0.6136137,0.4260566,-0.3811025,0.4670669,-0.2266281,-0.0656929,0.5936458
-0.5343248,0.3946222,-0.2980688,0.6770212,0.2891633,0.9972688,0.5763794,1.6340684,1.6940772,-0.4870085,-0.9424983,-1.0850523,-0.4520029,-1.2171521,-0.1575687,-0.1743427,-0.4990584,-0.1834605
0.629401,-0.4001908,0.2094512,-0.7708372,-0.669445,-0.8501634,0.1452393,0.5892533,0.1028744,-0.6294163,1.2638913,0.3340261,-0.0408794,0.8401675,-0.7137981,-0.8221865,-0.3030137,1.5305836
NA,1.4626524,2.0573696,2.1517585,-0.185941,NA,1.1499283,3.07894,0.945071,-1.5020965,-1.1588816,-0.6235581,-2.4126439,-1.1841693,-0.0812193,-0.3232303,-1.6013376,-0.9039715
-0.0872812,-1.5322617,0.9468624,0.7628684,-1.5740967,0.960041,0.0752821,1.2660329,0.5159852,0.1693874,0.5342215,0.4560808,0.7367651,-0.5657996,1.011508,NA,0.8730651,1.1335137
0.7008482,-0.4398729,-0.0592733,0.1271376,0.3751553,NA,0.7770631,0.2621459,1.6150069,0.5805362,0.1589987,1.0338252,0.8363374,1.1064984,-0.37363,NA,0.9195571,0.9514844
NA,1.3806411,-0.4734784,1.0121167,0.0951057,-0.5098748,-0.1816542,-0.4511722,-0.4626831,NA,1.1655665,0.1425389,NA,0.5271556,0.9232716,1.2302246,0.0069964,1.4879221
NA,1.8442138,0.3136419,0.6541414,-0.1046714,1.4601614,1.4402294,0.9482901,1.4756424,0.8469114,1.6318388,-0.6694974,0.8192094,-0.5824741,0.0513011,0.9076739,0.0552851,-0.481307
0.6700068,0.5042806,0.8446354,NA,1.2994996,NA,0.8554681,1.5562544,0.8793117,-0.3433963,-0.7548335,0.9956065,1.2154068,0.8556818,0.9752806,NA,1.566365,0.6961543
0.3951111,1.0381967,0.1305948,0.4848276,1.3052946,0.6112024,1.024045,0.7240284,0.6582242,1.2813202,1.8918855,1.0101863,0.7572483,-0.7136283,0.2920524,0.2166028,0.6109217,0.893802
-1.3340295,-0.9562997,-0.1672334,NA,0.5739481,0.2624039,0.3739374,0.1682839,-1.5568973,1.5150954,-0.4772336,0.424952,-0.4239007,1.0834824,1.3636676,0.8077299,-1.5027363,0.6429889
0.0096941,-0.5039799,-0.6825514,1.4244574,-0.3798752,-0.4393631,-0.0031126,-1.1470637,0.947314,NA,1.6631434,-0.676805,-0.8012351,0.5564308,-0.0589326,0.079048,-1.5587913,-0.9207771
2.1028393,0.6081645,0.157234,0.8050965,-0.0465838,0.4074011,1.3511793,-1.7199252,-0.1633606,-1.1495882,-0.3542621,-1.6877119,-0.2839341,-1.8461376,-1.0940861,1.1085463,-0.4645131,1.3249863
NA,0.9105299,-0.7820793,NA,0.9356245,-0.4580876,0.7226312,-1.0675071,-0.3907869,0.3367208,0.2086382,0.8500545,0.8242249,2.035935,2.5378092,0.7376725,1.5567819,0.7744208
-0.6372478,-0.5951733,-0.196834,0.1858015,-0.6297322,-1.3538902,-0.1947797,0.3190804,0.8439104,1.5593943,0.2802217,0.1607842,0.7878822,0.389774,-0.1338075,-0.1998317,0.5564316,0.1479588
-0.3277682,0.0725215,-0.7868197,0.3594041,-0.9194599,0.2140597,-0.3573865,0.4606654,0.3480845,0.1022918,0.8307725,0.7983642,-1.2628534,0.7860815,0.3609718,NA,0.8642738,-0.2781406
-1.0884237,-0.3394111,0.658824,-0.5811607,1.3815165,-1.1781475,-0.1327946,-0.5699979,-0.7590583,-0.4544003,-0.8292083,-1.468587,-0.3520888,-0.7693343,-1.7743459,-1.6009424,-0.9064341,-0.774763
0.6183185,-1.0761918,-0.5843547,-1.1110435,0.3954462,1.6396721,-0.6397971,-0.6365423,-1.4286762,-0.735433,0.4102936,0.1586697,-0.0252042,0.5720086,-1.1676284,-1.1236747,-0.9793977,-0.3562982
-1.4497938,0.4148837,-0.1634594,-1.3807358,0.4977258,-0.3775772,0.0010814,-0.5886016,-1.2645296,-1.9033021,0.1474494,0.3112141,NA,0.8105999,1.4036685,0.7547214,-0.313337,-0.5824589
0.399467,0.4334617,0.2885254,-0.543513,0.507252,0.2788481,0.8777281,0.5759047,0.6670214,-0.1302747,-0.0515199,1.119663,0.8542691,0.3453381,-1.3812371,-0.0018261,-0.3720556,-0.0943631
NA,1.5820634,0.090178,1.5866746,1.4116607,1.2087666,1.2767665,1.0276632,0.5069769,-1.2561699,0.491401,-0.3545519,-1.1758317,-0.7663565,-1.1710532,-1.3774166,-2.5237288,-0.3871308
-0.0340592,0.4884167,0.5843346,-0.2797348,0.5595036,0.0950156,1.1675128,-0.1678484,0.3600488,1.092661,0.9450067,1.4154067,1.1372534,0.016759,0.6123553,1.0843486,0.1290725,0.4893246
0.0939132,1.0762217,-0.5281844,1.0307778,0.8922386,-0.0619717,0.4615517,1.4708087,0.1249865,0.7794659,0.3127033,1.4739426,1.3479904,0.2509677,0.3626025,NA,2.1843565,1.1434864
-0.432244,-1.2056035,-1.0385255,-2.4153019,0.3872358,0.6987583,0.179578,-0.594106,-1.0805034,-0.5692223,0.0021,-0.4701809,-0.3634637,0.1823035,-0.923032,-0.9257873,-1.2352174,-0.5035651
NA,0.6602804,0.5227458,1.8646374,0.0928682,1.1512625,0.3740516,1.7416126,0.6210113,0.1524262,0.0231267,2.2396954,NA,2.3651506,0.6993232,NA,2.8526361,1.657858
0.4680235,0.0295596,-0.4291588,NA,1.251696,0.1431653,-0.0594703,1.5194641,0.8353436,0.1598272,0.191774,0.3313743,0.6924033,0.1967703,1.7617814,1.4597355,0.6882731,0.6094011
-1.9362163,-1.482427,-2.1759785,-1.8223248,-0.7140042,-1.3709033,-1.0275189,-1.1021963,-1.9456711,-1.4290158,0.2284792,-1.5970319,-0.6250659,-1.3332852,-1.6690743,-0.8936181,-0.4813825,0.0099067
0.6745887,0.2751522,-0.363045,NA,1.03347,-0.1978893,-0.2424403,1.2666992,-0.1271746,0.8149918,0.3422412,0.1939314,0.0766409,0.0569464,0.6223335,NA,1.9938532,0.6469188
-0.3153289,1.11722,0.2677823,NA,2.8233147,NA,1.5241432,0.6651805,0.9157755,-0.8528557,-0.9469504,0.1595939,-0.489174,-1.4674348,-0.4844874,-2.1975318,-0.1234705,-0.1913735
-1.7487304,-1.190791,-0.762532,-1.4112587,-2.4061941,-1.3621026,-0.3006723,-2.1640775,-0.7819721,0.271967,-1.5190616,-1.0923475,-0.98647,-1.5006456,-1.9888146,NA,-2.1205547,-1.0171906
-2.1137864,-1.9167033,-0.6996305,-1.3128589,-0.6323395,-1.7833487,-1.1397821,-1.804819,-1.797443,-0.2002882,-1.0587721,-1.2182376,-0.4415601,-2.2580339,-1.5276608,NA,0.0835922,-1.5945239
-0.9191199,-1.1525299,-1.64183,0.1421716,-1.2398279,-1.2175769,-0.3765451,-0.400432,-1.2244526,-0.0878927,-0.6722284,0.0047008,-0.7530593,0.9715024,-0.0865368,-1.2273769,-0.7621391,-0.2977002
NA,0.9329664,0.7584677,0.8909996,0.4512974,NA,1.336673,0.1440905,-0.2651335,-0.7915544,-0.4074812,-0.2275759,NA,1.0103295,0.1438299,-1.3097823,0.5470459,-0.0595681
0.6626131,-1.1661614,-0.701311,-0.3074293,-1.7091329,-0.5580961,-0.7514812,-1.852848,-1.6944378,-0.4237735,-1.0518881,-1.258894,-0.2663638,-0.0550566,0.7537906,0.4398969,0.0550496,0.4577777
NA,-1.1028802,0.1734734,0.3438711,-1.1552815,0.4939312,0.991486,0.1333561,1.2339581,-1.1316244,1.1726373,0.3946815,-0.2568298,0.5552949,-0.2516489,NA,-0.4890004,-1.0242563
0.3904498,-0.5181602,0.1976108,-0.3878115,0.4439358,-0.4426846,-0.8433861,-0.2332642,-0.8501037,0.343165,-1.201575,0.4071651,1.011822,1.0755745,1.6868043,1.4250381,0.4509665,1.7569394
1.1169363,-0.1879017,0.2616972,1.4533901,1.2778384,NA,1.1728582,1.632712,1.5921737,NA,1.6560244,1.1152596,-0.0247337,2.2529103,0.2661406,0.4375247,2.27029,1.2694089
-0.6822201,-0.8325094,-0.7205178,-0.2646362,-0.6297861,0.3516869,0.3959877,0.18612,-0.1322623,0.2705232,-0.3100913,-0.4195796,-0.1380935,0.9395475,0.1878326,NA,1.4837084,-0.3422642
-0.0376757,-0.9832473,-1.2650897,-1.4675346,-1.1558032,-0.1323595,-2.0988933,1.1050618,-1.8555174,0.7623892,0.4243796,-0.3139797,-0.2439347,-1.0150366,-0.7181058,1.4236433,-0.6292295,-0.0808101
NA,1.2289188,0.5713049,0.6965717,-0.6546737,0.3083886,0.4144177,0.3770626,0.2491341,NA,2.3695142,0.3361684,NA,1.3478357,1.6746388,1.5377724,1.6146904,1.5982531
-2.1683804,-1.1363236,-3.2257784,-3.2204193,-3.5714494,-3.5764044,-0.6572845,-1.2642896,-1.2628519,-0.6641976,-0.825642,-0.0662221,0.7084189,-1.1800632,0.1467103,0.0377069,-0.2290589,0.58886
NA,0.6906203,0.1321553,-0.6588989,-0.7896924,-0.1830367,-0.8141588,0.8591292,0.0284026,-0.7354941,-1.6942371,-0.8917084,0.533885,-0.7412005,-1.1155241,-1.9506129,-1.6831909,-0.8632111
-2.5323703,-0.3535156,-1.08983,-1.1580061,-1.7319167,0.3550193,-1.9168487,-1.8104475,-0.9654089,-0.8307889,-0.7824529,-1.3268527,-1.5457699,-0.59351,-0.5760947,NA,1.1479102,0.0366452
1.157875,1.188391,-0.3616783,0.5599377,0.9118971,0.3626332,1.7432482,0.4222133,1.5524136,NA,2.0737813,0.8167096,0.3321879,0.306533,1.5364752,0.0253289,0.9517876,0.3238452
NA,1.2923822,1.7315843,1.6517354,-0.3791133,1.1609932,0.1868657,-0.9179328,1.1362743,-0.4610488,-0.2038617,-1.4532817,0.0058221,0.3658591,-0.3146469,NA,1.0020455,-0.0007498
-0.5539761,-0.88706,-0.0113069,-0.9665624,-0.2669217,-1.0007579,-0.7767195,-0.9907457,0.4001888,-1.8714755,-1.1479265,-0.5877703,-0.8611544,-1.6020966,1.2045906,-1.5886764,-1.1360501,-0.9672627
1.1900073,0.2576919,0.2368645,1.0160022,0.9583626,-0.2922508,0.3409948,-0.6262574,0.0716979,-0.2128569,1.0801724,-1.4781046,-0.1436522,-0.3333972,0.4759622,0.0278038,-0.1793136,-0.1014427
-0.7188472,-1.8869214,-1.6492642,-0.6129897,-1.1009886,-2.3623104,-2.4773768,-1.8407052,-0.872719,0.2867657,0.6451986,-0.1901515,-0.3187907,-0.3573518,0.029653,-0.5974135,-1.2358136,0.8323789
0.751298,-1.2522768,0.1380059,-0.4835347,1.1688437,0.389494,0.0365218,0.2170752,0.7047602,-1.5497816,-0.4700656,-1.1836037,-0.4958888,-1.6035026,0.5300533,0.3705796,0.0506846,-0.2797454
0.124488,-1.2443279,0.2747807,0.5293506,-0.5092072,NA,0.5601714,-0.6755241,0.7865684,1.0045656,0.1974339,1.3028474,-1.4231515,-0.3812305,-0.414312,0.7510474,0.4332598,1.0151427
